,Unnamed: 0,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
2731,14171,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2732,14172,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,1.0,0
2733,14173,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0,2.0,1
2734,14174,2.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,2.0,1
2735,14175,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
2736,14176,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2737,14177,3.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2738,14178,2.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,0
2739,14179,2.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1.0,0,2.0,1
2740,14180,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2741,14181,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2742,14182,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2743,14183,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2744,14184,3.0,5.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
2745,14185,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2746,14186,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2747,14187,2.0,1.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
2748,14188,2.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1.0,0,2.0,1
2749,14189,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,0
2750,14190,3.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1.0,0,2.0,1
2751,14191,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2752,14192,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2753,14193,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2.0,0,2.0,0
2754,14194,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2755,14195,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2756,14196,3.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2757,14197,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2758,14198,4.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1.0,1
2759,14199,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2760,14200,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,0
2761,14201,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2762,14202,4.0,2.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,2.0,0,2.0,1
2763,14203,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2764,14204,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,1
2765,14205,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2766,14206,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
2767,14207,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,1
2768,14208,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,1
2769,14209,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2770,14210,3.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,1.0,1
2771,14211,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1.0,0,2.0,1
2772,14212,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2773,14213,2.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,6.0,0,2.0,1
2774,14214,3.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5.0,0,1.0,1
2775,14215,2.0,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
2776,14216,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,2.0,1
2777,14217,2.0,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,5.0,0,2.0,1
2778,14218,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1.0,0,1.0,0
2779,14219,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2780,14220,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2781,14221,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2782,14222,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2783,14223,3.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0,0,2.0,1
2784,14224,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,1
2785,14225,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0,2.0,1
2786,14226,2.0,5.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,1
2787,14227,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2788,14228,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2.0,0,1.0,0
2789,14229,4.0,1.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,2.0,1
2790,14230,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2791,14231,4.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,2.0,0
2792,14232,2.0,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1.0,0,1.0,0
2793,14233,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2794,14234,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2795,14235,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2796,14236,1.0,3.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,3.0,0,1.0,1
2797,14237,2.0,2.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.0,0,2.0,1
2798,14238,4.0,3.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,0,2.0,1
2799,14239,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2800,14240,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
2801,14241,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
2802,14242,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2803,14243,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2804,14244,4.0,2.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1.0,0,2.0,1
2805,14245,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2806,14246,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2807,14247,1.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0,1.0,1
2808,14248,2.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0,2.0,0
2809,14249,3.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,2.0,0,1.0,1
2810,14250,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,0,1.0,1
2811,14251,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2812,14252,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,0
2813,14253,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2814,14254,2.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3.0,0,1.0,0
2815,14255,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2816,14256,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,0,2.0,1
2817,14257,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2818,14258,2.0,1.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2819,14259,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2820,14260,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
2821,14261,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2822,14262,2.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0,0,2.0,1
2823,14263,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3.0,0,2.0,1
2824,14264,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0,0,2.0,1
2825,14265,2.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2826,14266,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2827,14267,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2828,14268,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
2829,14269,3.0,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1.0,0,2.0,1
2830,14270,4.0,2.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,3.0,0,2.0,1
2831,14271,2.0,1.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2.0,0,1.0,1
2832,14272,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,0,2.0,0
2833,14273,1.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,3.0,0,2.0,1
2834,14274,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2835,14275,2.0,1.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2.0,0,1.0,1
2836,14276,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2837,14277,3.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.0,0,1.0,1
2838,14278,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5.0,0,1.0,1
2839,14279,2.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
2840,14280,2.0,1.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,3.0,0,2.0,1
2841,14281,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2842,14282,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,2.0,1
2843,14283,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
2844,14284,3.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2845,14285,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1.0,0,2.0,1
2846,14286,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2847,14287,2.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2848,14288,2.0,1.0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1.0,0,1.0,1
2849,14289,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2850,14290,3.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
2851,14291,3.0,1.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2.0,0,1.0,1
2852,14292,1.0,2.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1.0,0,1.0,1
2853,14293,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,0
2854,14294,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,3.0,0,2.0,1
2855,14295,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5.0,0,2.0,1
2856,14296,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2857,14297,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2858,14298,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2859,14299,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2860,14300,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
2861,14301,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2862,14302,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2863,14303,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,0
2864,14304,2.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0,2.0,1
2865,14305,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,0
2866,14306,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,0
2867,14307,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,1.0,0
2868,14308,2.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2869,14309,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
2870,14310,4.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2871,14311,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2872,14312,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2873,14313,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2874,14314,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2875,14315,1.0,3.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,3.0,0,1.0,1
2876,14316,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2877,14317,2.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2878,14318,3.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
2879,14319,3.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,2.0,1
2880,14320,2.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2881,14321,3.0,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2882,14322,4.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2883,14323,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,0,1.0,1
2884,14324,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6.0,0,2.0,1
2885,14325,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2886,14326,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2887,14327,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
2888,14328,3.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,2.0,1
2889,14329,2.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2890,14330,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
2891,14331,2.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2892,14332,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2893,14333,1.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2894,14334,3.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,0,2.0,0
2895,14335,3.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,2.0,1
2896,14336,3.0,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
2897,14337,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2898,14338,3.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5.0,0,2.0,1
2899,14339,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
2900,14340,2.0,5.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2901,14341,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2902,14342,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2903,14343,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2904,14344,1.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2905,14345,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2906,14346,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2907,14347,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2908,14348,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
2909,14349,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2910,14350,4.0,3.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2911,14351,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2912,14352,3.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2913,14353,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2914,14354,3.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2915,14355,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2916,14356,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2917,14357,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,2.0,0
2918,14358,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
2919,14359,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2920,14360,3.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0
2921,14361,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,3.0,0,1.0,0
2922,14362,1.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,2.0,1
2923,14363,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2924,14364,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
2925,14365,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2926,14366,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2927,14367,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2.0,0,2.0,1
2928,14368,2.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2929,14369,4.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,2.0,1
2930,14370,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
2931,14371,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2932,14372,1.0,2.0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,4.0,0,2.0,1
2933,14373,3.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2934,14374,3.0,5.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0,2.0,0
2935,14375,2.0,1.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0,1.0,1
2936,14376,2.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2937,14377,3.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
2938,14378,2.0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1.0,0,1.0,0
2939,14379,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2940,14380,2.0,1.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2.0,0,1.0,1
2941,14381,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
2942,14382,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2943,14383,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,0
2944,14384,1.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2945,14385,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2946,14386,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
2947,14387,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2948,14388,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2949,14389,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2950,14390,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2951,14391,3.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5.0,0,2.0,1
2952,14392,4.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,0,2.0,1
2953,14393,2.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2954,14394,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
2955,14395,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2956,14396,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
2957,14397,3.0,2.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,4.0,0,1.0,0
2958,14398,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,2.0,1
2959,14399,1.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2960,14400,3.0,5.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
2961,14401,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2962,14402,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2963,14403,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2964,14404,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2965,14405,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
2966,14406,2.0,5.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1.0,0,2.0,1
2967,14407,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,0,2.0,1
2968,14408,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,1.0,1
2969,14409,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2970,14410,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2971,14411,2.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2972,14412,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2973,14413,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.0,0,2.0,1
2974,14414,2.0,1.0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1.0,0,1.0,1
2975,14415,2.0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2.0,0,1.0,1
2976,14416,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0,2.0,1
2977,14884,2.0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,6.0,1,2.0,1
2978,14885,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,5.0,1,1.0,1
2979,14886,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
2980,14887,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0,1,1.0,1
2981,14888,1.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.0,1,2.0,0
2982,14889,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,1,2.0,1
2983,14890,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
2984,14891,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6.0,1,2.0,1
2985,14892,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,1,1.0,1
2986,14893,4.0,2.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6.0,1,1.0,1
