,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
13731,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,2.0,1
13732,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,5.0,0,1.0,1
13733,2.0,1.0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4.0,0,2.0,1
13734,2.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13735,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
13736,4.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13737,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13738,2.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13739,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,3.0,0,1.0,1
13740,2.0,1.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3.0,0,1.0,1
13741,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6.0,0,1.0,1
13742,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13743,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13744,2.0,1.0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2.0,0,2.0,0
13745,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13746,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,0,2.0,1
13747,1.0,3.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,5.0,0,2.0,1
13748,2.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,2.0,0
13749,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13750,3.0,2.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
13751,2.0,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,4.0,0,1.0,0
13752,1.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,3.0,0,1.0,1
13753,1.0,5.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,5.0,0,2.0,1
13754,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13755,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13756,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13757,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13758,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13759,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
13760,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
13761,2.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.0,0,1.0,1
13762,3.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6.0,0,1.0,1
13763,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13764,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13765,2.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13766,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13767,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13768,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
13769,1.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
13770,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,0,2.0,1
13771,1.0,1.0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,3.0,0,1.0,1
13772,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13773,4.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0
13774,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
13775,2.0,1.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2.0,0,2.0,1
13776,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0
13777,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
13778,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13779,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13780,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13781,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
13782,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13783,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13784,2.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1.0,0,2.0,1
13785,1.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3.0,0,2.0,1
13786,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3.0,0,2.0,1
13787,2.0,3.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1.0,0,1.0,1
13788,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13789,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13790,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
13791,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,0,1.0,1
13792,1.0,1.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,5.0,0,1.0,1
13793,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13794,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,1.0,1
13795,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13796,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13797,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13798,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13799,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
13800,1.0,5.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2.0,0,2.0,1
13801,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13802,3.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13803,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13804,1.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13805,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13806,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13807,2.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
13808,2.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0,1.0,1
13809,3.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13810,3.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13811,1.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
13812,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.0,0,1.0,1
13813,2.0,1.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,5.0,0,1.0,1
13814,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,0
13815,2.0,1.0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,3.0,0,2.0,1
13816,1.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13817,1.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,2.0,1
13818,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,1.0,1
13819,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13820,3.0,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2.0,0,1.0,1
13821,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
13822,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13823,2.0,5.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13824,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13825,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13826,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13827,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
13828,1.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3.0,0,2.0,1
13829,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,2.0,1
13830,1.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6.0,0,1.0,1
13831,3.0,1.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,2.0,0,1.0,1
13832,3.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,1.0,1
13833,2.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13834,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,1.0,1
13835,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13836,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13837,2.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0,1.0,0
13838,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
13839,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13840,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13841,2.0,1.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2.0,0,2.0,1
13842,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,1.0,0
13843,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13844,2.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.0,0,2.0,1
13845,3.0,5.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2.0,0,2.0,1
13846,2.0,5.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,3.0,0,1.0,1
13847,3.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3.0,0,1.0,1
13848,2.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
13849,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13850,3.0,1.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1.0,0,1.0,1
13851,2.0,1.0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1.0,0,2.0,0
13852,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
13853,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
13854,2.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,5.0,0,1.0,1
13855,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13856,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13857,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13858,2.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
13859,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0
13860,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,1.0,1
13861,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.0,0,1.0,1
13862,1.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,2.0,0
13863,2.0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2.0,0,2.0,1
13864,2.0,5.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,0
13865,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13866,2.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0,2.0,1
13867,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13868,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
13869,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
13870,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0
13871,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13872,1.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13873,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
13874,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4.0,0,2.0,1
13875,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13876,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13877,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13878,3.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13879,2.0,1.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0,2.0,1
13880,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13881,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13882,3.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,2.0,0,2.0,0
13883,3.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,2.0,0,2.0,0
13884,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13885,3.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2.0,0,1.0,1
13886,3.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13887,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13888,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
13889,1.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,6.0,0,1.0,1
13890,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
13891,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
13892,1.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
13893,3.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13894,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
13895,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,0,2.0,1
13896,1.0,5.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,2.0,0,1.0,1
13897,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,2.0,1
13898,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13899,1.0,5.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2.0,0,1.0,1
13900,3.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13901,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
13902,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13903,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0,2.0,1
13904,1.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13905,1.0,5.0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0,0,1.0,1
13906,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,0
13907,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,0,2.0,1
13908,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
13909,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13910,1.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13911,4.0,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2.0,0,2.0,1
13912,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2.0,0,1.0,1
13913,4.0,2.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13914,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
13915,2.0,5.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1.0,0,2.0,1
13916,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13917,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13918,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13919,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13920,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13921,3.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0,2.0,1
13922,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
13923,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
13924,2.0,1.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
13925,2.0,1.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13926,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13927,2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
13928,1.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0,1.0,1
13929,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
13930,1.0,2.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,5.0,0,1.0,0
13931,3.0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1.0,0
13932,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
13933,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13934,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,2.0,1
13935,2.0,1.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
13936,2.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13937,1.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6.0,0,1.0,1
13938,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13939,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
13940,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
13941,1.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13942,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13943,1.0,1.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2.0,0,2.0,1
13944,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6.0,0,1.0,1
13945,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0,2.0,1
13946,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13947,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13948,3.0,2.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,1.0,1
13949,2.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4.0,0,2.0,1
13950,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
13951,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
13952,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.0,0,2.0,1
13953,4.0,3.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4.0,0,1.0,1
13954,3.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1.0,0,1.0,1
13955,1.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2.0,0,1.0,1
13956,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0,1.0,1
13957,1.0,3.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3.0,0,2.0,1
13958,3.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,0
13959,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13960,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
13961,2.0,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0,1
13962,1.0,5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3.0,0,2.0,1
13963,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
13964,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
13965,2.0,1.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
13966,1.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,0,2.0,1
13967,1.0,2.0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,5.0,0,1.0,1
13968,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13969,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
13970,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,4.0,0,2.0,1
13971,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13972,4.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3.0,0,1.0,1
13973,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,0
13974,1.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13975,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13976,2.0,5.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
13977,2.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0,2.0,1
13978,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
13979,2.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
13980,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6.0,0,1.0,0
13981,3.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0,0,2.0,1
13982,1.0,3.0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,6.0,0,1.0,1
13983,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,5.0,0,2.0,1
13984,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13985,3.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,1
13986,5.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,5.0,0,2.0,1
13987,4.0,2.0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1.0,0,1.0,1
13988,3.0,1.0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,2.0,0,2.0,1
13989,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13990,2.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0,2.0,0
13991,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
13992,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
13993,2.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,2.0,1
13994,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
13995,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
13996,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
13997,2.0,1.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,5.0,0,2.0,1
13998,3.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4.0,0,2.0,1
13999,2.0,2.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0,1.0,0
14000,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
14001,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
14002,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
