,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
622,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3,18,2,1
623,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,15,1,1
624,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,7,1,1
625,1.0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2,7,2,0
626,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,6,15,1,0
627,2.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,7,2,1
628,2.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,7,2,1
629,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,15,2,1
630,4.0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,18,1,1
631,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,7,2,1
632,2.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,18,1,1
633,1.0,2,0,1,1,1,1,1,0,0,0,1,1,0,1,1,6,7,1,1
634,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,1
635,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1,1
636,1.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,15,2,1
637,2.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,15,1,1
638,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,7,2,1
639,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,15,1,1
640,1.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,18,2,1
641,2.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,15,1,1
642,1.0,3,0,1,1,1,1,1,0,0,0,0,1,1,0,1,2,15,1,1
643,5.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,5,18,1,1
644,4.0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,4,18,1,1
645,4.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,1,1
646,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,18,2,1
647,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,6,15,2,1
648,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,18,2,1
649,4.0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,3,15,2,1
650,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,18,2,1
651,2.0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,1,3,15,1,0
652,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,15,1,1
653,3.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,18,2,1
654,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1
655,1.0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,4,15,2,1
656,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1
657,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,15,2,1
658,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,5,18,2,1
659,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,15,1,1
660,3.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,5,18,1,1
661,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,18,2,1
662,4.0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,5,7,1,1
663,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5,18,2,0
664,1.0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,7,1,1
665,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,18,1,1
666,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,1
667,3.0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,4,7,2,1
668,1.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
669,2.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3,18,1,1
670,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,7,1,0
671,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,1,1
672,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4,18,1,1
673,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,7,2,1
674,3.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,7,1,1
675,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,15,1,1
676,3.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,7,2,1
677,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,18,2,1
678,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,18,2,1
679,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,15,1,1
680,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,18,1,1
681,2.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,6,15,2,1
682,3.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,18,1,1
683,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,15,1,1
684,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,1
685,3.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,2,18,2,1
686,2.0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,15,2,1
687,3.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,18,2,1
688,2.0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,15,2,1
689,4.0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,18,1,0
690,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,15,1,1
691,1.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,15,1,1
692,4.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,18,1,1
693,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,15,1,1
694,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,18,1,1
695,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
696,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18,1,1
697,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,15,1,1
698,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,2,15,2,1
699,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,0
700,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,15,2,1
701,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,15,2,1
702,3.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,5,18,2,1
703,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,15,1,1
704,2.0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2,15,2,1
705,3.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,18,2,1
706,2.0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,15,1,0
707,2.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,18,1,1
708,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2,15,2,0
709,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,15,1,0
710,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,15,2,1
711,2.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,6,15,1,1
712,1.0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,15,2,1
713,1.0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,15,1,1
714,2.0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,5,15,2,1
715,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,15,2,1
716,2.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,15,2,1
717,2.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,6,15,2,1
718,1.0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,2,15,1,0
719,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1
720,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5,15,1,1
721,2.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,18,1,1
722,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,15,2,0
723,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,18,2,1
724,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,6,18,1,0
725,3.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5,18,2,1
726,1.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,15,1,1
727,3.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,18,1,1
728,1.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,6,15,2,1
729,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5,18,1,1
730,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,0
731,1.0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4,18,2,1
732,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,15,2,0
733,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,2,1
734,3.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,15,1,1
735,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,1,1
736,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4,18,2,1
737,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,15,1,1
738,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,18,1,1
739,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,15,1,1
740,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,3,15,1,1
741,2.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,15,1,1
742,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,3,18,1,1
743,4.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6,18,1,1
744,2.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,15,1,1
745,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,6,15,2,1
746,1.0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,18,2,1
747,1.0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,6,15,1,1
748,2.0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,2,15,2,0
749,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1,1
750,1.0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,15,2,1
751,2.0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,2,15,1,1
752,4.0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,15,1,1
753,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,15,2,1
754,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,15,1,1
755,3.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,5,15,1,1
756,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1
757,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,15,2,1
758,2.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,15,1,1
759,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,15,1,0
760,4.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,15,1,1
761,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,15,1,0
762,2.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,15,2,0
763,2.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,15,2,1
764,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,15,2,1
765,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,15,1,0
766,1.0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,5,15,1,1
767,2.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,15,1,1
768,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,5,15,1,0
769,3.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,15,1,0
770,2.0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,3,18,2,1
771,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0
772,4.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,18,1,1
773,3.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,18,1,1
774,4.0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,1,6,15,1,1
775,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,18,2,1
776,2.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3,15,2,1
777,4.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,18,2,1
778,2.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,18,2,1
779,4.0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,1,6,15,1,1
780,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,18,1,1
781,2.0,2,0,1,1,0,1,0,0,0,1,0,1,0,1,1,3,18,1,1
782,4.0,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,3,15,1,1
783,1.0,2,0,1,1,1,1,1,0,1,1,1,1,0,0,1,4,18,2,1
784,4.0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,18,2,0
785,4.0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2,18,1,1
786,2.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,18,2,1
787,3.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,18,2,1
788,2.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4,15,1,0
789,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,18,1,1
790,3.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,3,18,2,1
791,3.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6,18,1,1
792,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,15,2,1
793,3.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,18,1,1
794,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,18,2,1
795,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,6,15,2,1
796,1.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,18,2,1
797,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,15,1,1
798,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,15,1,1
799,1.0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,18,2,1
800,4.0,2,0,1,0,1,1,1,0,1,1,0,0,0,0,1,3,15,1,1
801,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,15,1,1
802,1.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6,15,2,1
803,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,15,2,0
804,1.0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,15,2,1
805,1.0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,2,15,1,1
806,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,15,1,1
807,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,15,1,1
808,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,15,1,1
809,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4,15,1,0
810,1.0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,6,15,1,0
811,2.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,15,1,1
812,4.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1,1
813,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,18,2,1
814,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,5,15,2,1
815,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,15,2,1
816,3.0,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,5,18,1,1
817,3.0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,15,1,1
818,1.0,2,0,1,1,1,1,0,0,0,0,0,1,1,0,1,3,18,2,1
819,1.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,18,2,1
820,1.0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,18,1,1
821,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,18,2,1
822,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,15,2,1
823,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,15,1,1
824,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4,18,2,1
825,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,18,2,1
826,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,18,2,1
827,1.0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,4,18,1,1
828,4.0,3,0,1,1,1,1,0,0,0,0,0,1,1,1,0,5,15,1,0
829,4.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,5,18,1,1
830,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,18,1,1
831,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,18,1,1
832,1.0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,18,2,1
833,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,2,1
834,3.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,3,18,1,1
835,1.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,15,2,1
836,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,15,1,0
837,1.0,3,0,1,1,0,0,0,0,1,0,1,0,1,0,1,5,15,1,1
838,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,15,1,0
839,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,2,15,2,1
840,1.0,3,0,1,1,1,1,1,0,0,0,0,1,1,0,0,3,15,1,0
841,4.0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,18,2,1
842,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,18,1,1
843,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,18,1,1
844,1.0,2,0,1,0,1,1,1,1,0,1,1,1,0,0,1,3,18,2,1
845,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5,18,2,1
846,3.0,2,0,1,1,0,1,0,0,0,1,1,1,1,0,0,2,18,2,1
847,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,18,2,1
848,2.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,18,1,1
849,2.0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,4,18,1,1
850,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4,18,2,1
851,2.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,18,1,1
852,2.0,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0,4,15,1,1
853,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18,1,1
854,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,6,15,1,1
855,1.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,15,1,1
856,2.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,18,2,1
857,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,15,1,0
858,2.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,18,2,0
859,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,15,1,1
860,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,18,2,1
861,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,15,2,0
862,1.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,15,1,1
863,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6,15,1,1
864,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
865,2.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,18,1,0
866,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,18,1,1
867,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,2,1
868,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,18,1,1
869,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,18,1,1
870,2.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3,18,2,1
871,2.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,18,2,1
872,2.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,18,2,0
873,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,18,2,1
874,2.0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,7,1,1
875,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0
876,4.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,7,1,1
877,4.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,7,1,1
878,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,7,1,1
879,3.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,7,2,1
880,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,7,2,1
881,2.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,7,2,0
882,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,7,2,1
883,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,7,2,0
884,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,7,1,1
885,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,7,2,0
886,2.0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,7,2,1
887,1.0,3,0,1,1,1,1,0,1,0,0,0,0,1,1,1,4,7,1,1
888,2.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,7,2,1
889,4.0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,2,7,1,1
890,4.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,7,2,1
891,2.0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,3,7,2,1
892,2.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,7,1,1
893,2.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,7,2,1
894,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2,1
895,2.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,7,2,1
896,3.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,7,1,1
897,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,18,2,0
898,3.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,1
899,3.0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,7,2,1
900,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1
901,3.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,7,2,1
902,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,7,2,1
903,4.0,2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,7,2,1
904,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1
905,4.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,3,7,1,1
906,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
907,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,0
908,1.0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,7,1,1
909,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0
910,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,7,2,0
911,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
912,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,1,1
913,1.0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,7,2,1
914,2.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,7,2,0
915,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,7,2,1
916,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,7,2,0
917,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,7,1,1
918,2.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,7,1,0
919,2.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,7,2,1
920,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,1
921,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,0
922,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4,7,1,1
923,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,7,2,1
924,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1
925,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,7,2,0
926,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0
927,2.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,3,7,2,1
928,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,2,1
929,2.0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,3,7,1,1
930,2.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,7,2,1
931,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7,2,1
932,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0
933,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1
934,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,7,1,1
935,3.0,3,0,1,1,1,0,0,1,0,0,0,1,1,0,1,2,7,2,0
936,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3,7,1,1
